System,EventData,Message,TimeCreated,Channel,EventRecordID,EventID,OSPath
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443401.50392},""EventRecordID"":367659,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":1332},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:16:41Z,Security,367659,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443401.606232},""EventRecordID"":367661,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":1332},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:16:41Z,Security,367661,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443401.6112945},""EventRecordID"":367663,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":1332},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:16:41Z,Security,367663,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443401.6133137},""EventRecordID"":367665,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":1332},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:16:41Z,Security,367665,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443401.6184032},""EventRecordID"":367667,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":1332},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:16:41Z,Security,367667,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443401.620704},""EventRecordID"":367669,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":1332},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:16:41Z,Security,367669,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443401.629912},""EventRecordID"":367671,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":1332},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:16:41Z,Security,367671,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443402.0447168},""EventRecordID"":367673,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":3772},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:16:42Z,Security,367673,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443402.498112},""EventRecordID"":367675,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":1332},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:16:42Z,Security,367675,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443937.259272},""EventRecordID"":367727,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":16124},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:25:37Z,Security,367727,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443938.13396},""EventRecordID"":367731,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":5480},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:25:38Z,Security,367731,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443938.856104},""EventRecordID"":367733,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":5480},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:25:38Z,Security,367733,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768443950.5551665},""EventRecordID"":367735,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":3772},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:25:50Z,Security,367735,4672,C:\Windows\System32\winevt\Logs\Security.evtx
"{""Provider"":{""Name"":""Microsoft-Windows-Security-Auditing"",""Guid"":""54849625-5478-4994-A5BA-3E3B0328C30D""},""EventID"":{""Value"":4672},""Version"":0,""Level"":0,""Task"":12548,""Opcode"":0,""Keywords"":9232379236109516800,""TimeCreated"":{""SystemTime"":1768444223.444528},""EventRecordID"":367753,""Correlation"":{""ActivityID"":""A5D391A9-855E-0006-9098-D3A55E85DC01""},""Execution"":{""ProcessID"":1316,""ThreadID"":3368},""Channel"":""Security"",""Computer"":""HP"",""Security"":{}}","{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""SYSTEM"",""SubjectDomainName"":""NT AUTHORITY"",""SubjectLogonId"":999,""PrivilegeList"":""SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege""}","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		999

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
",2026-01-15T02:30:23Z,Security,367753,4672,C:\Windows\System32\winevt\Logs\Security.evtx
